role_id,source_version,city,province,family_size,generation_category,older_member_present,weekday_day_presence,evening_presence,routine_regularity,monthly_income_scenario_yuan,monthly_bill_scenario_yuan,bill_pressure_description,budget_explanation,tradeoff_condition,cost_importance_1_5,comfort_importance_1_5,grid_importance_1_5,control_condition,housing_form,h7_room_category,h7_room_minimum,h6_design_building_area_m2,h6_area_basis,whole_dwelling_building_area_m2,whole_dwelling_area_status,household_accounted_net_area_m2,whole_dwelling_modeled_net_area_m2,selected_controlled_zone_area_m2,common_allocated_area_m2,other_resident_count,building_type,virtual_building_id,housing_mode,source_catalog_key,weather_station_key,weather_station_distance_km,private_control_scope,home_charging_access,home_ev_driver_member_id,role_card_short,actor_card_full,event_presence_status,participant_feedback_status,simulation_result_status,population_weight_status,owned_ac_unit_count,eb_controllable_ac_unit_count,eb_selected_ac_zone_count,synthetic_owned_device_types,eb_intervention_device_types,owned_background_excluded_device_types
cityrole-0240,v2_control1_D_inputs,湘潭市,湖南,6,3,0,mostly_occupied,partly_home,partly_regular,57000,360,电费超出预算会挤占必要支出,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,both_high,4,4,2,high_trust_auto,independent_dwelling,three_rooms,3,147.0,synthetic_H6_like_whole_dwelling_building_area,147.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,110.526316,110.526316,110.526316,0,NOT_APPLICABLE,apartment,cn-home-0240,self_contained_source_three_room,Low-rise apartment_Zhuzhou_2001,CHN_Hunan.Zhuzhou.577800_CSWD,22.733,D_selected_EB_devices_and_private_AC_zones,1,m04,"【v2隔离合成角色；无真人回答】cityrole-0240｜湖南湘潭市｜本户6人；独立住房设计建筑面积147.0㎡。原合成持有设备：electric_water_heater,home_ev,washer；本次EB纳入：electric_water_heater,home_ev,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0240｜湖南湘潭市｜本户6人。独立住房设计建筑面积147.0㎡。
原合成持有设备：electric_water_heater,home_ev,washer；本次EB纳入：electric_water_heater,home_ev,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"electric_water_heater,home_ev,washer","electric_water_heater,home_ev,washer",none
cityrole-0241,v2_control1_D_inputs,西安市,陕西,5,3,1,mostly_occupied,partly_home,irregular,47500,720,电费有余量，通常不需改变开支,本月电费占可安排预算较小。,comfort_priority,1,5,2,low_auto_accept,independent_dwelling,three_rooms,3,122.5,synthetic_H6_like_whole_dwelling_building_area,122.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,92.105263,92.105263,92.105263,0,NOT_APPLICABLE,apartment,cn-home-0241,self_contained_source_three_room,Low-rise apartment_Xian_2010,CHN_Shaanxi.Xian.570360_CSWD,5.251,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0241｜陕西西安市｜本户5人；独立住房设计建筑面积122.5㎡。原合成持有设备：ac,dishwasher,electric_water_heater,washer；本次EB纳入：ac,dishwasher,electric_water_heater,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0241｜陕西西安市｜本户5人。独立住房设计建筑面积122.5㎡。
原合成持有设备：ac,dishwasher,electric_water_heater,washer；本次EB纳入：ac,dishwasher,electric_water_heater,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,dishwasher,electric_water_heater,washer","ac,dishwasher,electric_water_heater,washer",none
cityrole-0242,v2_control1_D_inputs,宝鸡市,陕西,2,2,0,mostly_occupied,partly_home,partly_regular,6400,120,电费不构成当前预算约束,本月电费已列入预算，按当前金额可以承担。,comfort_priority,1,5,5,high_trust_auto,independent_dwelling,three_rooms,3,150.0,synthetic_H6_like_whole_dwelling_building_area,150.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,112.781955,112.781955,112.781955,0,NOT_APPLICABLE,apartment,cn-home-0242,self_contained_source_three_room,Low-rise apartment_Hanzhong_2001,CHN_Shaanxi.Hanzhong.571270_CSWD,145.078,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0242｜陕西宝鸡市｜本户2人；独立住房设计建筑面积150.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0242｜陕西宝鸡市｜本户2人。独立住房设计建筑面积150.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0243,v2_control1_D_inputs,南阳市,河南,3,2,0,mostly_occupied,partly_home,irregular,6000,720,电费有压力，需调整其他开支,必要生活开支较多，本月电费变化容易挤占其他项目。,both_low,1,1,1,confirm_required,independent_dwelling,five_or_more_rooms,5,73.5,synthetic_H6_like_whole_dwelling_building_area,73.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,55.263158,55.263158,55.263158,0,NOT_APPLICABLE,rowhouse,cn-home-0243,terraced_five_room_inferred,Terraced house_Nanyang_2010,CHN_Henan.Nanyang.571780_CSWD,6.005,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0243｜河南南阳市｜本户3人；独立住房设计建筑面积73.5㎡。原合成持有设备：ac,dishwasher,washer；本次EB纳入：ac,dishwasher,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0243｜河南南阳市｜本户3人。独立住房设计建筑面积73.5㎡。
原合成持有设备：ac,dishwasher,washer；本次EB纳入：ac,dishwasher,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,dishwasher,washer","ac,dishwasher,washer",none
cityrole-0244,v2_control1_D_inputs,阜阳市,安徽,1,1,1,sometimes_occupied,partly_home,partly_regular,9500,220,电费不构成当前预算约束,本月电费占可安排预算较小。,saving_priority,5,1,2,high_trust_auto,independent_dwelling,one_room,1,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0244,self_contained_openplan,Low-rise apartment_Shouxian_2010,CHN_Anhui.Shouxian.582150_CSWD,97.453,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0244｜安徽阜阳市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0244｜安徽阜阳市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"electric_water_heater,washer","electric_water_heater,washer",none
cityrole-0245,v2_control1_D_inputs,杭州市,浙江,2,1,0,mostly_occupied,partly_home,partly_regular,4000,120,电费不构成当前预算约束,本月电费已列入预算，按当前金额可以承担。,both_high,5,5,4,confirm_required,independent_dwelling,two_rooms,2,89.0,synthetic_H6_like_whole_dwelling_building_area,89.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,66.917293,66.917293,66.917293,0,NOT_APPLICABLE,apartment,cn-home-0245,self_contained_openplan,Low-rise apartment_Hangzhou_2001,CHN_Zhejiang.Hangzhou.584570_CSWD,9.662,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0245｜浙江杭州市｜本户2人；独立住房设计建筑面积89.0㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0245｜浙江杭州市｜本户2人。独立住房设计建筑面积89.0㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
cityrole-0246,v2_control1_D_inputs,广州市,广东,1,1,0,mostly_absent,mostly_home,regular,4500,520,电费超出预算会挤占必要支出,必要生活开支较多，本月电费变化容易挤占其他项目。,both_high,4,4,2,low_auto_accept,independent_dwelling,two_rooms,2,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0246,self_contained_openplan,Low-rise apartment_Guangzhou_2003,CHN_Guangdong.Guangzhou.592870_CSWD,5.46,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0246｜广东广州市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：dryer,electric_water_heater,washer；本次EB纳入：dryer,electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0246｜广东广州市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：dryer,electric_water_heater,washer；本次EB纳入：dryer,electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"dryer,electric_water_heater,washer","dryer,electric_water_heater,washer",none
cityrole-0247,v2_control1_D_inputs,扬州市,江苏,6,3,0,mostly_occupied,partly_home,partly_regular,57000,120,电费有压力，需调整其他开支,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,comfort_priority,2,4,3,low_auto_accept,independent_dwelling,three_rooms,3,207.0,synthetic_H6_like_whole_dwelling_building_area,207.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,155.639098,155.639098,155.639098,0,NOT_APPLICABLE,apartment,cn-home-0247,self_contained_source_three_room,Low-rise apartment_Nanjing_2001,CHN_Jiangsu.Nanjing.582380_CSWD,75.813,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0247｜江苏扬州市｜本户6人；独立住房设计建筑面积207.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0247｜江苏扬州市｜本户6人。独立住房设计建筑面积207.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0248,v2_control1_D_inputs,抚顺市,辽宁,1,1,0,variable,varies,irregular,6500,520,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,both_high,4,4,4,low_auto_accept,independent_dwelling,one_room,1,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0248,self_contained_openplan,Low-rise apartment_Shenyang_2010,CHN_Liaoning.Shenyang.543420_CSWD,42.709,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0248｜辽宁抚顺市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0248｜辽宁抚顺市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"electric_water_heater,washer","electric_water_heater,washer",none
cityrole-0249,v2_control1_D_inputs,广州市,广东,3,2,1,mostly_occupied,partly_home,irregular,9600,360,电费超出预算会挤占必要支出,必要生活开支较多，本月电费变化容易挤占其他项目。,comfort_priority,2,4,4,low_auto_accept,shared_dwelling_private_rooms_with_allocated_common_area,two_rooms,2,24.0,synthetic_H6_like_household_attributed_building_area_in_shared_dwelling,41.177038,EXPERIMENTAL_DESIGN_NOT_OBSERVED,22.8,39.118186,11.825558,10.974442,UNKNOWN,apartment,cn-home-0249,shared_flat_private_rooms,High-rise apartment(slab type)_Guangzhou_2003,CHN_Guangdong.Guangzhou.592870_CSWD,5.46,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0249｜广东广州市｜本户3人；合住：本户H6归属建筑面积24.0㎡；整套设计建筑面积41.177038㎡。其他住户人数未知。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac；空调持有2台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0249｜广东广州市｜本户3人。合住：本户H6归属建筑面积24.0㎡；整套设计建筑面积41.177038㎡。其他住户人数未知。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac；空调持有2台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,1,1,"ac,electric_water_heater,washer",ac,"electric_water_heater,washer"
cityrole-0250,v2_control1_D_inputs,鹤岗市,黑龙江,1,1,0,sometimes_occupied,partly_home,partly_regular,4500,540,电费不构成当前预算约束,家庭已为当前电费预留预算，按这个金额可以承担；增加用电仍需重新权衡。,middle,3,3,1,confirm_required,independent_dwelling,two_rooms,2,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0250,self_contained_openplan,High-rise apartment(slab type)_Jiamusi_2010,CHN_Heilongjiang.Jiamusi.508730_CSWD,54.047,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0250｜黑龙江鹤岗市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0250｜黑龙江鹤岗市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"electric_water_heater,washer","electric_water_heater,washer",none
cityrole-0251,v2_control1_D_inputs,清远市,广东,2,1,0,variable,varies,irregular,4000,360,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,both_high,5,5,3,high_trust_auto,independent_dwelling,one_room,1,49.0,synthetic_H6_like_whole_dwelling_building_area,49.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,36.842105,36.842105,36.842105,0,NOT_APPLICABLE,apartment,cn-home-0251,self_contained_openplan,Low-rise apartment_Guangzhou_2003,CHN_Guangdong.Guangzhou.592870_CSWD,69.577,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0251｜广东清远市｜本户2人；独立住房设计建筑面积49.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0251｜广东清远市｜本户2人。独立住房设计建筑面积49.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0252,v2_control1_D_inputs,铜陵市,安徽,2,1,0,mostly_occupied,partly_home,partly_regular,9000,120,电费超出预算会挤占必要支出,必要生活开支较多，本月电费变化容易挤占其他项目。,comfort_priority,1,5,1,confirm_required,independent_dwelling,two_rooms,2,69.0,synthetic_H6_like_whole_dwelling_building_area,69.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,51.879699,51.879699,51.879699,0,NOT_APPLICABLE,apartment,cn-home-0252,self_contained_openplan,Low-rise apartment_Anqing_2001,CHN_Anhui.Dongcheng.583190_CSWD,83.415,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0252｜安徽铜陵市｜本户2人；独立住房设计建筑面积69.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0252｜安徽铜陵市｜本户2人。独立住房设计建筑面积69.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0253,v2_control1_D_inputs,白山市,吉林,2,1,1,mostly_occupied,mostly_home,regular,6400,720,电费有余量，通常不需改变开支,家庭已为当前电费预留预算，按这个金额可以承担；增加用电仍需重新权衡。,comfort_priority,1,5,4,high_trust_auto,independent_dwelling,two_rooms,2,49.0,synthetic_H6_like_whole_dwelling_building_area,49.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,36.842105,36.842105,36.842105,0,NOT_APPLICABLE,apartment,cn-home-0253,self_contained_openplan,Low-rise apartment_Donggang_1986,CHN_Jilin.Donggang.542840_CSWD,96.322,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0253｜吉林白山市｜本户2人；独立住房设计建筑面积49.0㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0253｜吉林白山市｜本户2人。独立住房设计建筑面积49.0㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
